from,to
2363,1899
9548,9814
8696,635
9171,749
5589,9475
1470,6102
7828,1903
8026,3343
4851,491
7058,7298
2195,307
2970,753
3331,3786
3145,9935
3818,7108
5620,6089
9300,1008
244,1887
8644,6613
7865,8771
8519,1559
7945,7133
1065,1894
3057,968
9649,6644
9980,5325
8951,1153
273,3562
1926,7173
6230,4318
5229,2217
9667,9539
9199,7346
9106,3273
5610,3338
6530,6219
5765,6989
9450,6352
2450,9246
858,4705
8307,7524
7438,7506
8040,980
4028,6382
775,9420
6508,6563
6965,9928
8455,3591
6064,6357
9848,3782
6911,6144
1952,7257
7377,6826
3942,1925
9010,3483
2746,2749
6812,7887
5738,8132
9162,4817
8094,6051
408,7395
8014,5539
4150,5319
5732,6712
923,9837
9820,2555
5175,5114
1672,2466
4656,7649
3423,6141
4958,401
6101,8096
2786,6394
5862,1976
8801,5340
316,8140
8894,5551
8417,8658
3925,4505
2654,8442
3349,9487
1873,7307
1765,2251
9341,9880
7575,2102
7307,1967
5257,195
4751,7246
9400,7400
6294,6130
1327,7913
7866,7613
5806,6051
1192,3363
1910,6706
7641,1826
6064,7871
2796,7931
5485,4633
4437,8081
4392,1294
6030,3101
2072,5207
2811,2827
1666,3774
8860,5349
7243,9132
2188,6219
3882,1667
5191,347
3020,4949
8712,9858
5537,4832
9183,9103
4996,3606
7074,9632
5417,1821
6619,5740
5662,8159
7327,5612
308,9727
1982,8262
6039,6665
8326,1960
7512,5156
8962,5598
6956,3720
2832,7648
2013,1318
1760,5354
5694,5384
9065,8457
1660,2069
5813,7375
8848,6497
6125,2340
705,4671
2335,8713
4439,5172
2091,4362
2554,8698
9886,6063
7225,781
3141,1294
7286,1493
2547,7985
8414,7681
5485,5680
2103,8428
8787,7419
3346,5327
8121,1047
8607,6275
2164,3506
80,2705
5264,3699
1094,9816
2525,8739
1063,7705
2379,3426
5570,5778
6826,7144
7193,4102
596,2233
6924,2662
9878,6628
6023,1870
9785,440
6193,9950
5823,3524
7861,1299
4985,489
8478,6418
7206,4189
3836,1872
8661,3567
5747,4065
8907,6563
3314,4571
7232,7097
161,1078
3524,6462
4195,2290
8511,7726
7739,9301
9398,3827
5387,1824
2938,6239
8936,1964
9690,4435
2569,7174
9336,7994
5903,4325
3625,885
6654,9044
2998,547
6440,9328
32,1964
971,4495
1344,6698
1169,4891
2125,8197
2022,4650
7910,6345
3479,1643
143,5271
325,8895
2600,7941
5464,1522
5161,9170
5200,4437
3706,6682
1863,4409
6830,3506
8691,7785
3312,4417
8135,7620
5478,764
6089,1062
3554,5068
5438,9491
2376,8493
4162,4591
9897,2838
6916,9085
7133,8288
797,1185
9152,4484
4241,9716
2803,6646
9582,5892
9219,856
4577,8533
551,204
1097,6840
9522,9946
8291,7463
361,7482
9476,2794
2559,1887
9717,1625
955,1665
488,6798
475,6516
3017,4469
6338,1786
2880,1332
7885,8882
5347,5121
1075,1147
9289,5637
506,2889
3001,1803
9751,9170
640,420
8157,9734
2033,1162
2631,3209
4902,1615
7280,9679
6789,1601
9167,8306
8095,5852
3361,6403
4722,5821
7566,9899
5981,6415
6894,3404
4004,9604
6660,3017
1657,7056
3928,3182
7242,821
643,366
2235,743
6339,2663
376,1084
271,1204
268,7730
6020,2367
9088,1948
5357,96
7579,7850
2385,2967
7287,8069
390,9890
2180,788
852,6587
3798,7693
9461,5041
2106,9963
4520,5586
1382,649
6388,5842
7742,568
3194,7754
4706,2419
915,2672
9556,1388
3224,2606
9128,4786
833,1730
9893,9010
1029,2898
4456,3991
7904,1785
2183,5104
4243,9842
899,1132
4612,5216
7318,4356
1574,9480
1292,2133
5700,3981
4351,5848
4391,5141
5034,3664
2520,9228
5679,2544
4894,9589
6020,7238
2056,3960
8327,3624
2343,1085
3571,4617
4163,5332
4763,9912
110,4702
7842,9622
7493,3659
4749,7042
3762,6049
3809,8914
3359,2997
8550,3920
3621,378
1293,767
9522,9747
3854,3192
6745,7014
1929,8149
3891,6736
8926,9241
1828,3567
2521,5659
5481,639
4485,3405
5116,52
9249,3885
826,993
4431,6263
3932,3588
6009,5012
4577,1678
2447,1652
5725,6402
5499,6596
1802,3224
4982,3739
7229,479
5731,999
244,3485
9737,4879
8987,3508
3182,4420
5677,4836
5646,7161
9048,6294
8907,5340
5481,6940
1822,2096
6871,3875
8636,3784
2875,8594
9397,6546
941,2050
3605,4270
1018,6057
1485,5098
5185,8868
1676,9515
2173,6033
2246,4074
5820,6071
9495,4568
6463,6626
1169,2160
2154,6878
7856,3736
9035,5024
2127,6402
1015,8972
5492,6293
7856,3974
7830,9539
6819,1288
7999,407
3117,5693
3356,4734
6926,7560
1793,8127
2677,7508
2041,5591
3643,5560
7771,6517
5533,6806
4329,7407
7840,4577
9282,9007
4841,8169
9991,9678
3156,3797
3339,476
7762,5899
7523,9081
2896,6654
1037,7682
9842,2885
7501,4395
1678,7668
9217,9605
6773,3001
1398,8525
1916,1910
613,9073
9833,182
5445,399
9514,1773
7924,3580
8990,7280
9440,5374
279,6798
5551,4695
1431,6778
8478,7022
2871,6374
1527,348
2199,3677
1531,5343
6911,9245
847,7838
8100,2656
4740,714
2343,3286
3422,6861
3495,3776
9318,5827
7623,5595
3467,3265
3257,1782
1907,7958
7738,6626
639,156
9735,358
9612,6987
509,8716
1766,5163
6127,2524
1927,9491
4048,7794
5869,5619
288,9950
5930,3834
2179,8136
4485,7493
4669,2030
669,6869
8154,7260
9470,8988
6714,3831
9324,3523
537,7030
9724,7723
8365,4925
4898,1790
3944,8951
8933,5361
3022,6319
2303,9785
5504,1451
1073,8134
2663,4406
8963,2112
6332,5289
472,7901
2691,3461
8832,4877
9961,111
3127,3874
3218,6040
3931,9391
8949,360
5818,6875
772,3703
4138,8466
3170,1208
5651,4713
4377,6754
8535,4620
1732,411
3281,3669
1767,84
4683,1995
6079,2667
1945,3125
3859,9489
9315,6265
7577,4361
2577,1174
8038,6409
2766,5050
8093,4129
9919,1393
8857,2325
7629,9659
5030,3592
1725,7000
3961,4183
6449,2354
8591,7087
3256,3799
979,7052
9776,3906
4745,255
4396,5573
4968,3626
704,4437
6085,7003
6521,3842
842,6884
4458,5458
8133,4915
7809,921
5148,8467
6072,2182
9295,7261
9895,9085
6726,2956
5510,2412
4345,140
3424,5309
2335,6814
4580,5655
7725,8011
9205,4321
2064,1922
2433,4292
310,8208
6815,8316
3479,1259
7937,9371
9569,8091
4057,330
3281,9782
5656,4141
1677,3126
4162,3329
4845,7192
8893,1380
2587,5460
6263,3297
2688,1476
871,4903
4141,483
6684,6789
2331,1460
6243,2293
1386,1804
2260,5074
854,3341
5803,2295
9192,4576
2964,213
8393,3821
5135,3328
4113,5066
3412,1991
7549,5998
2864,8190
4750,9905
7693,7274
1774,7154
1455,7416
4350,3476
9835,9626
6683,2006
8162,1007
9264,6430
4299,638
7396,9761
6463,3839
8867,8545
6174,9558
5243,7939
3215,4492
7917,7628
3444,1852
8195,3897
9468,5527
4241,2551
1250,837
1556,4885
2594,6025
391,8788
2060,655
4196,6375
5841,1444
903,9677
5482,1330
254,6281
8137,4839
5245,3706
5127,2497
6207,3948
7020,7704
5142,858
7260,6200
6515,1741
7727,5817
1249,4582
8441,9756
5020,2756
7032,4389
2255,6147
5485,1568
9691,5473
6641,4721
7139,9566
6136,3612
1428,3423
8051,1773
1059,8255
6127,6662
1566,1891
1851,7875
5476,9976
9768,6586
8000,5180
8121,4612
7744,8165
1737,9155
6709,8738
5707,5616
259,6316
8893,5490
1768,2968
102,4748
3818,1388
7070,5059
3736,1067
2157,26
642,8671
6235,2013
1285,9106
1527,9559
9550,5449
2675,8752
432,3070
9852,662
6305,7864
2152,1574
3486,121
2328,7639
6127,7236
3197,5508
1606,3608
5623,2356
2560,5710
6712,8680
2382,3659
4791,3632
5965,3682
7696,4762
2433,5082
2456,920
2577,9862
2399,9340
5499,1559
1806,4483
1608,587
5856,2876
5546,2751
2717,484
2834,4249
7585,3327
1247,9723
5020,180
48,404
402,885
8891,185
2690,5786
9398,2523
4660,9577
4002,1493
2524,4564
6455,7381
1163,5104
4554,8004
7348,3101
8092,9940
3836,182
9068,3349
3291,6775
4221,8371
2111,1542
5666,4496
5839,3040
133,3850
9293,4689
4519,888
6997,2494
9841,2790
1474,8307
5018,1435
6784,5460
9761,163
1452,5234
3626,6174
5415,9133
5702,2116
2281,7936
1754,5619
4627,3998
6306,2150
6429,2694
8734,4724
6109,2437
4186,7875
1049,137
9724,8471
6196,2526
8231,3578
6660,2519
3868,8569
773,1162
9648,7385
2854,5992
5656,613
6896,6407
8832,8965
855,7550
508,8188
3465,4781
7814,2862
3828,519
5286,1132
5748,4429
1200,5470
1914,4936
6598,7099
6696,1762
7726,2840
5048,817
4719,5547
1341,1633
3669,9514
8209,5981
6804,6325
7837,6826
1000,9005
2567,7936
6971,7664
550,2534
4656,4226
5041,729
6029,7288
917,6808
5334,6516
4533,1151
1859,6825
5116,4991
1555,8970
6190,7110
5914,2739
2012,1456
9942,2467
9398,8505
8303,7301
5851,4157
5213,9145
6092,3551
3556,3652
9439,8962
4122,6305
4464,3991
7145,5042
1393,372
9471,9895
2497,7661
6002,8921
7035,770
5058,2196
325,1541
4551,6847
1465,598
3305,329
7361,4541
4991,8434
7195,4291
3295,3443
7964,2845
403,2379
8673,4373
9965,4567
5088,5367
8369,3580
5549,3926
7217,7252
8441,3320
854,2515
4260,2069
4105,9766
1091,6231
8018,1383
1293,8606
5272,4478
1999,3459
8567,2519
9216,8359
2064,9404
9150,4295
2666,3536
4999,9246
7222,5288
5668,3687
5184,9797
2447,4045
9297,6386
5766,226
6162,9174
9752,5208
123,1783
6092,5887
5113,6812
2881,4620
2766,5228
2751,5810
6961,2728
3708,1231
5239,2242
395,982
7834,5897
4431,7812
4805,7858
3742,1297
1218,4805
5664,3157
5178,656
8919,8485
5996,5788
3608,7641
2937,8682
9207,9435
2459,7385
5873,1021
9830,1560
4706,4279
6551,9378
264,4317
5609,2571
7583,4313
7606,7701
1306,7082
4490,3215
9747,264
5795,5979
7786,5938
6501,8539
1770,8534
8475,5655
2009,7293
7624,6253
4670,3824
91,7781
9548,2091
6640,2944
9373,4877
1539,1917
1322,1033
4287,8871
3030,7756
9541,4671
7963,3467
8504,9521
5036,1432
3013,7045
4921,8592
144,2373
5633,789
9178,566
5602,7667
9823,7173
6972,5505
3995,5039
6803,231
1917,9708
803,8342
7443,1961
3854,8903
1989,4785
5025,1684
3598,5384
6405,8125
1140,4516
6112,1577
3177,8264
3228,2762
7194,4062
2432,2810
6628,1536
202,631
6199,691
1758,8345
3427,6176
6936,4492
111,9440
2333,5807
4648,3476
6768,1735
6486,718
1280,3088
8763,1552
174,6658
1924,2639
8173,2924
6066,5059
5730,9903
6802,4766
6235,4633
3048,6454
4092,6413
8827,3537
8548,5564
9577,8444
622,8210
123,4104
7619,3599
6068,4641
5725,896
4611,9452
8967,8873
2903,6941
592,9874
8674,5507
1662,9227
6966,3408
9439,2013
7645,7304
4794,8527
3077,7957
3604,4802
7975,4740
3663,8249
9528,4945
9325,9032
9225,7946
4386,8903
3689,2
4407,1331
9019,5588
2971,6595
1922,1426
8852,9378
4472,7353
3539,1437
958,3491
8070,2234
9790,2840
1894,3667
5388,6241
113,590
8923,5388
9890,5802
4892,437
3116,5704
8512,8215
4278,179
4687,5391
7136,2942
7714,9848
2531,1017
1002,2585
1607,335
6131,5815
7550,2736
8371,1640
9069,8325
2333,8358
2843,5
1618,4075
7426,8275
4119,8031
8371,8098
7041,8108
6134,7798
1517,8298
4702,3816
412,6380
8171,5990
7883,3845
7769,4852
2305,5576
310,6851
5234,8492
2577,6284
1969,6120
6686,8154
1682,5920
6518,9825
7373,2268
3723,8158
30,881
6681,3501
8057,3439
5559,769
2794,5783
3997,9028
8155,5606
5936,4571
959,4082
1865,4340
4380,7151
9059,1663
5398,9647
1491,8406
7893,3940
4562,3690
8584,1715
5846,1900
2243,6967
8335,9941
8052,6271
141,3427
2228,7701
4494,7104
1465,44
549,6624
5063,8965
5366,7079
8134,3790
7390,948
8479,6952
784,1774
6465,5987
6938,5482
9760,2904
2502,2102
4493,2259
3980,7749
1920,6875
3125,8488
6305,95
3290,1701
5735,8430
1931,3606
4984,2819
8907,2880
4239,9740
8217,1278
5787,8213
3690,3818
6804,1414
7521,9240
7784,4373
9872,6511
5284,4953
8600,1029
1470,7421
1357,4150
3327,5773
9797,6288
6590,5345
3871,365
7943,9443
656,9550
4667,2605
8936,9025
1041,1956
883,5663
3946,4043
9164,4357
8002,4502
9468,7660
8690,2028
1232,4471
7155,2775
7544,4217
7725,5980
6044,1072
9837,3057
8729,5394
149,7376
2585,4354
2173,1751
3681,9119
8199,3720
6500,3210
6080,5428
2500,5649
1907,5631
5384,9997
6311,7024
2233,1156
7401,4728
6743,6876
420,3004
7753,5389
828,7504
4418,8354
3371,6066
622,4428
7203,4609
4651,3090
1474,7736
1061,8088
5283,4170
3626,5931
8160,795
3132,1095
1397,8569
2116,9253
3441,8934
5588,4309
3830,1571
2853,9123
4991,6362
6447,4841
161,7496
6311,6785
6010,1429
9794,6053
8118,5169
9208,9157
2465,7757
3444,7284
7399,1524
1000,8496
2678,6660
3261,1580
4181,5980
5032,4956
6462,3907
6791,7548
6022,2034
7931,9948
1086,4448
2864,2060
9682,5417
1048,4880
1214,7002
4006,673
8769,7723
4101,2096
2585,2377
1817,9143
6782,9727
3677,4254
315,4080
8155,6215
4950,9124
3227,5863
8353,5997
4051,545
7289,3493
1628,6976
9484,2197
4981,8176
2824,3908
9857,2234
8254,9546
987,5355
4293,5616
1626,9951
1818,5079
4207,7551
6837,3505
8859,9413
6184,6831
6750,8823
528,6264
1850,1176
6590,771
1286,9527
5039,466
5390,5265
2759,939
6104,1226
6797,4723
9617,499
9680,3785
5654,312
3143,6749
5999,6538
2533,5067
9477,4948
7099,9288
3444,1020
4632,104
7900,184
5868,4473
6033,3961
9370,2527
4819,8121
7387,8253
5272,4541
4367,5101
5636,6695
8607,3292
5963,3834
1822,1653
4925,2522
7374,2120
96,1232
5438,7271
9724,3896
5377,4109
1583,5271
4778,4427
7601,1436
1283,5345
8977,7441
2782,9381
5854,4158
6162,3090
9027,6346
9159,3120
8986,527
7052,8476
1665,217
5973,4981
4153,6603
4963,5074
2186,1903
7068,4371
3573,8439
5465,5570
3794,7028
8782,502
2808,7874
2660,964
9067,6446
4802,481
6159,101
9355,4825
7930,2683
3776,1061
904,117
8774,1085
9080,2947
3074,250
7172,7629
4545,9142
8494,6729
4661,1219
6661,3734
3337,9044
2327,905
2453,5276
6688,8225
2605,3009
8273,7737
2755,9549
4428,9849
8558,5425
4012,4681
354,6949
6753,3076
4446,5584
152,4149
2933,7393
2794,9968
3316,2136
8363,3519
1427,2708
7378,6471
2887,2250
1689,1703
1843,8030
1946,7725
8222,4818
6345,4181
2192,1304
2129,1214
8678,7157
9878,3515
1909,3844
3402,3091
8923,1715
1467,2405
4416,4766
6841,299
8316,2343
37,3706
227,9423
2181,1028
875,708
6965,2042
5454,3238
6631,7217
5115,55
3499,4383
1446,4735
6249,578
8608,1081
8859,4606
4545,302
1720,6129
1217,828
5275,5845
5447,7170
7826,6305
1929,8267
5267,7100
9602,5844
8360,4639
2673,5772
6331,6102
1678,3703
2525,2467
1927,3487
1119,9022
8137,1447
6404,8141
4619,7709
3566,2620
8195,9468
4245,7578
7516,1051
9430,5664
6783,9878
7592,2877
5790,102
3850,7587
8272,6624
1975,8728
2726,7079
332,4762
4892,8062
8304,8259
300,6030
7970,5892
9852,1504
961,3121
3431,2441
596,3689
5785,847
7018,4256
4196,8795
7259,9210
6064,3309
7966,8278
2127,4582
6820,4293
7423,3799
6625,3030
1976,820
9643,7072
4965,2948
7626,4667
8447,7319
1264,763
7077,516
4626,810
1448,7198
6852,4592
4771,4547
5220,6594
3976,4257
7244,2020
9957,8437
8458,1116
7461,8481
573,517
7410,873
2646,3548
985,4059
4894,7851
758,6409
9286,6928
510,196
264,9913
6588,7126
3965,2126
3603,9371
1288,9290
1938,3725
9312,9431
9477,7259
8348,3206
7720,6054
6406,2776
7318,5112
4193,2380
1136,2081
7207,9926
8218,4255
283,1367
5055,2441
5822,2271
8228,5176
7821,4140
794,2659
8263,8957
2749,1797
6924,903
8810,7389
9872,6067
1389,9538
7087,6147
8680,4577
3003,8367
9375,4356
3089,961
5808,7553
7850,3545
5281,9932
3421,8285
1362,3210
2946,4736
7985,7011
2385,861
3692,1587
2248,9153
7088,6973
5835,8803
3184,5356
3254,81
1618,9384
1454,2328
7652,1713
1990,2383
9516,3436
1198,8849
8125,6439
7413,6357
3892,8633
5391,8988
5234,5451
9537,9926
5669,7182
185,7681
7967,1928
2091,6975
855,638
8374,4898
4574,5343
5494,4487
5354,8650
3730,7341
2351,9053
2533,864
6092,7788
506,2742
3313,8954
8528,3574
5758,4567
1917,8736
9734,9430
3887,1436
9234,6922
8365,4435
6322,2589
3917,6676
8959,8140
1023,8772
6508,1169
2773,2501
4059,350
3158,7553
492,2676
3432,8308
5663,5694
3419,2068
2314,6573
8645,2238
3687,1808
7432,8269
1813,6463
4159,1065
5535,9957
7863,1802
4521,1351
2139,7592
4150,3861
3479,9905
9559,3324
8078,7030
3822,3526
8471,1138
1472,2335
6514,2839
5241,3956
697,9623
8138,9194
7489,6092
5421,1976
9024,2548
8489,3203
8120,1789
5937,4884
3185,297
4998,2679
6981,7822
589,2787
4485,2093
2636,5265
409,4860
7965,7723
2229,4850
9013,6226
2487,2687
1758,9340
2924,5766
5584,7352
3858,8680
2047,4735
9336,7341
1038,6505
8322,7553
881,6633
9529,8681
7952,4486
4111,5585
439,9527
4544,3428
9642,1787
5268,4599
6134,8450
3137,1586
3427,6875
333,892
9430,9178
3025,6450
4322,9589
8761,6195
2750,7276
9047,3499
8962,4116
3880,5226
6987,46
8286,4385
78,7032
573,1976
265,5967
4705,8687
2805,7167
2988,4319
7768,5802
9406,1291
9638,1569
6252,1545
8568,3201
6547,4007
1301,3980
6487,1867
4956,2979
4420,5596
5940,2718
6485,3686
8363,2600
5602,302
9818,6553
7444,4835
7562,4289
7252,6317
5807,2654
9298,4533
4978,9515
9266,1231
6909,4693
6304,760
6352,586
1188,4937
6688,9728
6368,2901
1071,9872
3943,5733
5367,397
9768,5437
4287,1669
9847,2059
6256,8259
2557,9659
1681,2189
1574,8650
9087,9025
2328,357
5513,7687
5219,2413
7735,2371
4436,4121
8202,7355
211,1048
414,3247
9357,1282
589,2345
4460,8665
3533,3522
4177,9537
1817,3549
5124,5641
9646,1157
6963,3510
8443,2303
7654,1563
2684,475
7587,4406
8576,45
9020,7161
8597,5426
4614,676
6310,4865
453,5036
6619,3087
9491,7258
238,2591
3088,2882
9854,2356
3108,9182
9948,3940
8751,9015
1299,8716
1009,4160
5829,1610
7637,5231
4608,5771
8536,8440
79,769
6920,8903
6764,8079
4663,6650
9732,3845
9375,3257
1587,8179
4639,8387
654,8524
5764,2374
7600,3929
8979,4010
9564,5206
4050,4955
7217,2461
5206,2514
7100,5581
711,6159
6134,2918
4000,6580
5134,2836
9107,7408
6866,7382
9785,9687
3607,2730
7527,5435
8280,7767
4956,4890
3418,4630
1799,3715
4430,5533
789,1173
5664,1065
3992,5591
5789,9208
6275,1390
7281,5617
1505,1166
7598,5312
6134,8927
8985,8610
7725,4443
1118,8281
1473,5026
2931,2908
7048,9563
8682,1007
8136,7015
6224,6794
429,2051
7539,5944
115,9018
8369,3007
1198,6788
6411,7942
6649,8528
4744,5864
9467,7081
2902,9556
2837,6615
2219,7838
664,6117
6058,5878
7780,8027
129,1219
9964,1384
430,3147
293,4317
5394,1618
44,9608
7694,1324
9207,5596
7146,9808
7460,746
2884,7564
461,9278
2214,3887
5245,1064
4608,6487
8765,3540
7268,3000
4919,1897
3921,2629
9436,1003
535,3358
6705,4846
3370,7222
8899,5960
2737,639
4459,2608
5485,3124
1821,3321
2295,1043
6202,6677
6690,2342
8694,920
4336,9005
1988,427
7585,5017
2397,6904
309,647
1055,889
6179,6743
3858,1480
5634,1096
1542,722
6084,2977
8520,8845
3491,3807
5091,2194
1348,1430
5507,9017
6456,5398
2853,4817
8192,9324
8875,8920
5569,8353
1884,5325
3101,275
7495,6111
2609,2718
6295,1633
8638,6071
5154,4526
478,5109
4300,1731
1528,6524
9162,4941
1311,3511
9744,7471
8036,8769
3163,1967
2844,6977
6730,4734
7229,8128
2503,9715
5362,5095
3076,5268
29,5258
4577,4256
6092,6859
329,3227
1476,5676
9756,5014
7594,6101
9624,5322
641,3742
4848,7761
1949,9721
7711,8178
6134,2880
5733,3447
7768,9926
8352,5372
7191,6909
5846,3334
5584,3
191,110
8827,8169
5567,3513
5821,5683
7905,741
1225,8181
415,3122
1398,3519
4893,8090
7740,7031
2134,6414
2200,5504
943,3711
15,7828
3047,4406
560,7443
9232,3168
4305,2088
8343,5594
9003,5956
1614,8053
5634,9578
140,2453
2796,7718
4842,284
1876,475
3214,4862
1766,1415
2756,8880
2570,1845
9496,3762
8190,5646
6545,6087
1403,7213
391,7181
9338,5310
1269,9229
5647,3218
7897,2576
5747,7538
4825,8651
144,3390
8208,4505
5142,1777
5365,1572
6331,2754
6588,2928
8350,3705
5446,2820
140,4123
7988,1622
1100,9765
5849,1409
181,5569
7085,8213
7135,7896
8541,5324
8774,1540
8832,8916
3803,576
1541,3518
4550,719
1560,4258
7670,6374
9779,7005
808,1335
2929,9784
3206,7995
6350,2790
4630,7323
2154,7818
9172,2938
3996,6482
3434,7122
387,1188
6315,6490
4520,4771
2287,306
8943,9934
6216,2923
2461,9557
2612,4181
5939,2329
5147,7685
1624,7631
7864,995
853,5585
5461,6894
1817,6321
7967,7420
1037,1515
9608,6978
2226,1014
1099,4797
1062,3206
2858,4426
6326,881
3363,8888
9981,5419
3665,8424
91,6801
2079,5598
2081,9343
5831,5095
1256,9374
4152,2534
1905,3598
3671,6445
4631,5563
460,8500
336,3855
8669,9577
5331,7748
1113,6645
9892,3204
3610,2279
91,5679
8285,1151
8098,9912
7294,9145
1229,8285
7148,1171
9939,6961
6875,9213
4315,6807
3721,2636
4274,4269
4552,827
1705,2083
6154,5567
2987,1846
9547,6454
572,8542
9256,5803
5869,8352
8365,9432
3499,3584
3836,6200
9833,7143
122,5495
6514,8573
787,2729
384,4068
1358,6212
9802,3472
363,6300
455,326
8840,1737
1362,6656
9171,86
7478,9963
4106,9080
1848,1629
1454,6505
340,9110
8918,9600
3184,6882
9120,9711
6605,5480
4354,697
5915,5346
2191,5518
5132,5625
8181,8564
3905,3676
1410,6483
7792,5357
5335,9021
3383,5480
9941,6841
6266,289
9812,9243
6681,5849
4035,8881
8013,3612
4537,1436
6673,6762
8314,361
8301,9137
9845,5099
3213,8515
2234,1543
8368,5577
457,4252
5836,9348
1861,4813
7423,6955
4632,2508
6513,4694
8256,3396
7157,1942
2647,2307
1502,4223
2688,8882
7470,8291
5853,9411
5818,6348
4494,2486
9673,8757
7812,5928
7003,5989
2403,5976
5015,1066
21,3335
3820,3774
1724,1148
1609,9176
6384,3553
9096,2738
5782,3309
6692,9650
9153,7311
828,6136
9810,7171
7664,9059
2395,2885
1928,9552
6130,4991
660,8544
3969,6288
1758,9012
7946,6172
2444,2152
9255,570
8065,2329
8639,9326
6099,9668
4597,1459
9559,1005
1851,9508
7736,8921
9588,9687
3303,5832
3686,7734
5421,2738
206,6332
1723,9949
5070,2505
2642,7400
993,8626
3359,3783
4287,5336
2222,8940
7756,8963
3807,430
1595,1050
1270,3705
6769,6114
1244,3522
9844,1345
516,3796
6081,2477
4536,2540
4444,4326
6416,4285
1362,9677
1332,2673
2219,5168
3754,1278
8124,8355
1881,2560
56,1436
7662,8584
9238,8586
1819,6385
4334,3219
8173,378
5598,8073
1239,4629
8489,4217
2106,3036
9998,5808
7062,9802
3862,8873
9162,3581
2855,1415
2199,4838
3110,4316
9075,3370
505,2900
5897,8313
8362,769
5933,9304
7560,8739
5085,2525
1464,1091
2355,6231
1528,1245
3016,2615
8292,6024
3267,8766
3138,8148
1950,7333
8247,1182
3257,7811
2157,1858
1208,8495
4972,2958
2839,3762
7252,7887
7726,3079
8605,6379
7856,3427
8614,9114
1725,8571
6362,4401
9320,6662
5568,5532
4386,848
5201,7864
4613,1063
9989,4906
269,1094
4150,1535
8272,2156
6870,4353
1183,3096
989,7171
8372,51
2842,3242
4411,6778
4938,5768
1934,791
743,6725
2808,9499
375,8092
3339,810
2550,2783
6924,1523
4494,1336
5372,7530
7474,3022
2130,9779
5930,192
4628,3085
2729,4577
8197,1465
8746,8800
7272,2998
6857,6866
4130,4427
3390,1502
5518,1152
4868,3237
1450,7225
6903,3117
8862,4671
5356,4984
9261,8509
4058,9349
2883,5604
518,6307
1855,6539
6782,45
7739,8679
9579,2855
5622,1155
3657,4244
2226,9068
2834,8113
2521,9516
3894,3569
9354,2385
3447,3269
9314,4360
7457,1143
2262,8107
2311,8308
269,4693
920,1093
9338,3374
2465,8920
8390,4312
8252,8480
7708,7076
7365,2437
4094,3713
4589,568
7462,1810
8088,936
9014,7307
6114,6490
2881,4120
8062,2745
4722,6650
3694,8362
7306,8079
4462,7914
9448,1533
3467,8150
8448,7162
5570,2999
8206,2891
7218,1960
1683,7895
4483,7445
958,3047
3808,4050
3079,9869
8432,1013
2724,494
